19714.0,0
10492.0,0
8137.999999999999,0
31420.0,0
7429.000000000001,0
10666.0,0
22130.0,0
19793.0,0
8975.0,0
31788.0,0
11150.0,0
8601.0,0
19159.0,0
8758.0,0
39622.0,0
16829.0,0
11213.0,0
17310.0,0
74689.0,1
15735.0,0
18425.0,0
12123.0,0
60332.0,0
6955.999999999999,0
12228.0,0
12204.999999999998,0
123146.0,1
6726.999999999999,0
5762.0,0
18720.0,0
20689.0,0
14253.0,0
8072.000000000001,0
12013.0,0
74110.0,0
22531.0,0
16802.0,0
544133.0,1
13127.0,0
15354.0,0
19059.0,0
20037.0,0
7276.0,0
26016.0,0
18543.0,0
2976.0,0
876609.0,1
11250.0,0
22792.0,0
287976.0,1
7420.0,0
21873.0,0
45438.0,0
10909.0,0
15693.999999999998,0
37513.0,0
14554.000000000002,0
20146.0,0
16425.0,0
26173.0,0
1770547.0,1
23315.0,0
17390.0,0
17176.0,0
60531.0,0
29252.0,0
15639.0,0
9487.0,0
178015.0,1
23511.0,1
598123.0,1
5836.0,0
18030.0,0
26451.0,0
74862.0,1
3243.0,1
39586.0,0
3470791.0,1
12919.0,1
60450.0,1
5148.0,0
10301.0,0
66626.0,1
26207.0,1
144886.0,1
18856.0,0
8722.0,0
12982.0,0
8858.0,0
305325.0,1
7716.0,0
26452.0,1
0,1
32757.0,0
6710.0,0
16638.0,1
16986.0,0
4260105.0,1
1904608.0,1
10678.0,0
45095.0,1
12505.0,1
90964.0,1
37171.0,1
16022.0,1
8356.0,1
27949.0,0
12276.0,0
7447416.0,1
23858.0,0
8532.0,0
3343997.0,1
236989.0,1
11968.0,0
20819.0,1
8831.0,0
15581.0,1
21008.0,0
13153.0,0
2356446.0,1
1082066.0,1
9413.0,0
113320.0,1
1995280.0,1
59333.0,1
110515.0,1
24309.0,1
15488.0,1
0,1
51039.0,1
357768.0,1
206588.0,1
335018.0,1
4409773.0,1
34394.0,0
22198.0,0
109238.0,1
281710.0,1
251151.0,1
15479.0,1
395091.0,1
9492.0,1
26682.0,0
62621.99999999999,1
6535.0,0
68339.0,1
1526882.0,1
26885.0,0
193362.00000000003,1
55864.0,1
9934.0,1
27502.999999999996,1
8985173.0,1
36600.0,0
1904.0,0
21078.0,0
3154464.0,1
10645.0,0
18268.0,1
464648.0,1
35659.0,1
16338.0,1
48148.0,1
43683.0,1
10826.0,0
28503.0,1
8495.0,0
10762.0,0
497265.0,1
25458.0,1
569662.0,1
3468516.0,1
8168.0,0
14419.0,0
1779024.0,1
9125.0,0
10433.999999999998,1
18838.0,1
26109.0,1
15891.0,0
11110.0,0
7058.0,0
13032.0,1
9957.0,0
30659.0,1
13139.0,1
21247.0,1
12462.0,0
8496.0,0
13471.0,0
6258.0,0
7601.0,0
41665.0,1
7522.0,0
119889.0,1
5633.0,1
58554.0,1
202284.0,1
11743.0,0
20422.0,0
30631.0,0
13906.0,0
10667.0,1
9217.0,1
17607.0,0
6040.0,1
208333.0,1
5698.0,1
9086.0,1
6680.999999999999,0
13216.0,0
8721.0,0
3474.0,0
25417.0,0
5827.0,0
4797.0,0
16991.0,1
11150.0,0
25038.0,1
16698.0,0
16068.0,1
4726.0,0
87616.0,1
321171.0,1
1568313.0,1
15619.0,0
9728.0,0
37467.0,1
12322.0,0
182609.0,1
9505.0,1
14992.000000000002,1
17010.0,0
8070.000000000001,0
9281.0,0
18346.0,1
12188.0,1
6481.0,0
25851.0,0
12275.0,1
14699.0,0
17929.0,0
0,0
11975.0,0
33073.0,1
21063.0,1
12586.0,1
6425.0,0
7332.0,0
7600.0,0
5481.0,0
15168.0,0
7157.0,0
9208.0,1
30870.0,1
17402.0,1
10572.0,0
29949.0,1
40367.0,1
6832.0,0
15961.0,1
2843.0,1
46452.0,1
8275.0,0
17781.0,0
7607.0,0
478521.0,1
18283.0,0
67700.0,1
16393.0,0
20109.0,0
6784.0,1
274131.0,1
8994.0,0
6664.0,0
7801.0,0
2715.0,0
38237.0,0
6895.0,0
12600.0,1
4850.0,0
5311.0,1
213648.0,1
4138.0,0
16577.0,0
0,0
31709.0,1
32379.0,0
17394.0,1
9596.0,0
19388.0,0
3432.0,1
10285.0,0
26347.0,1
28291.0,1
11488.0,1
5181.0,1
3011.0,0
0,0
48186.0,1
11241.0,1
50481.0,0
14425.0,0
26344.0,0
8647.0,1
11192.0,0
14513.999999999998,1
139263.0,1
17961.0,1
17590.0,1
16016.0,0
30616.0,0
9647.0,0
6866.000000000001,0
5831.0,0
17214.0,0
21606.0,0
17226.0,1
28168.0,0
10558.0,1
6528.0,0
9339.0,1
69527.0,1
8812.0,0
14381.0,1
96919.0,1
140977.0,1
10132.0,0
4416.0,0
17983.0,0
7776.0,0
25465.0,0
91727.0,1
10039.0,0
126248.0,1
23740.0,0
27784.0,0
23778.0,0
3663.0000000000005,0
0,0
22512.0,1
9102.0,0
12670.0,0
7613.000000000001,0
220267.0,1
206133.0,1
327664.0,1
40746.0,1
18907.0,0
12098.0,0
23123.0,0
8411.0,0
14293.0,0
6847.0,0
39497.0,0
6928.0,0
79497.0,1
13792.0,0
31309.0,0
4385.0,0
16285.0,1
5933.0,0
54675.0,0
7955.0,0
123163.0,1
126103.0,1
22123.0,1
6887.999999999999,0
18261.0,0
53055.0,1
14223.0,0
15714.999999999998,0
30766.0,0
13415.0,0
0,1
20043.0,0
4732.0,0
63293.0,1
16100.0,0
47385.0,0
10051.0,0
32139.000000000004,1
8327.0,0
4729.0,0
18658.0,0
14279.0,0
3693972.0,1
37729.0,0
44809.0,1
13985.0,0
22633.0,0
14995.999999999998,0
41563.0,0
28198.0,1
54034.0,0
8399.0,0
8719.0,0
16761.0,0
12426.0,0
56563.0,0
20084.0,0
6254.0,0
8783.0,0
5302.0,0
13236.0,0
11788.0,0
15071.0,1
10554.0,0
21058.0,0
59476.0,1
15304.0,0
59753.0,1
60800.0,1
15147.0,0
56521.0,0
7532.0,0
161953.0,1
233843.0,1
47672.0,1
28693.0,1
807784.0,1
28553.0,1
25892.0,1
1431845.0,1
403099.0,1
63951.0,1
100550.0,1
793344.0,1
109627.0,1
279204.0,1
106066.0,1
82189.0,1
231497.0,1
75762.0,1
316986.0,1
60164.0,1
441398.0,1
147490.0,1
6197.0,1
58385.0,1
8155.0,1
84606.0,1
1017022.0,1
31825.0,1
325445.0,1
376650.0,1
13075.0,1
662646.0,1
215623.0,1
95618.0,1
862479.0,1
1017038.0,1
1127579.0,1
822495.0,1
1409239.0,1
742326.0,1
1208572.0,1
1061820.0,1
1802116.0,1
1866764.0000000002,1
1813531.0,1
1652591.0,1
2164944.0,1
1666474.0,1
1892921.0,1
1056763.0,1
1576735.0,1
583557.0,1
946092.0,1
1121415.0,1
1308955.0,1
1201018.0,1
651185.0,1
1910760.0,1
895905.0,1
1341152.0,1
1296069.0,1
1558091.0,1
2220455.0,1
3202.0,0
127882.0,1
246011.0,1
171391.0,1
1757133.0,1
341163.0,1
213539.0,1
23376.0,0
32270.0,1
54140.0,1
200254.0,1
114125.0,1
511588.0,1
551557.0,1
26101.0,0
20097.0,0
7535.000000000001,0
13294.0,0
7745.0,0
142300.0,1
27153.0,0
83383.0,1
19618.0,0
127835.0,1
662233.0,1
760191.0,1
1581674.0,1
201733.0,1
433112.0,1
20864.0,0
39966.0,1
54298.0,1
268744.0,1
2433217.0,1
709134.0,1
24545.0,0
62605.0,1
116926.0,1
89107.0,1
50540.0,0
94292.0,1
16187.0,0
10821.0,0
263429.0,1
12899.0,0
24705.0,0
7505.0,0
106060.0,1
23146.0,0
2717837.0,1
24820.0,0
6377.0,0
6856.0,0
10346.0,0
10658.0,0
63775.0,1
25200.0,0
140072.0,1
12982.999999999998,0
10864.0,0
100824.0,1
13886.000000000002,0
6891.0,0
8519.0,0
24437.0,0
4835.0,0
16746.0,0
15113.0,0
27509.0,0
1428459.0,1
19672.0,0
14544.0,0
1861407.0,1
22043.0,0
8103.0,0
15655.0,0
8680.0,0
19861.0,0
11123.0,0
35155.0,0
7785.0,0
1818558.0,1
8037.0,0
11986.0,0
6252.0,0
25087.0,0
11172.0,0
15644.0,0
30539.0,1
14635.000000000002,0
24845.0,0
744037.0,1
80789.0,0
7453.0,0
14653.0,0
19350.0,0
13567.0,0
44570.0,0
59090.0,0
41768.0,0
49944.0,0
24036.0,0
120306.0,1
14582.0,0
16693.0,0
13154.0,0
24792.0,0
11931.0,0
14979.0,0
29741.0,0
6363.0,0
25891.0,0
13523.0,0
55841.0,1
14332.000000000002,0
14941.999999999998,0
62465.99999999999,1
21149.0,0
12029.0,0
14595.0,0
8172.0,0
9251.0,0
21277.0,0
5764.0,0
21649.0,0
13702.0,0
63597.0,0
30240.0,0
17751.0,0
75144.0,1
14524.0,0
74530.0,1
6895.0,0
3587843.0,1
65903.0,1
15077.0,0
8111.0,0
29075.0,0
22242.0,0
20757.0,0
16923.0,0
10583.0,0
38714.0,0
112486.0,1
31480.0,0
9948.0,0
26256.0,0
0,0
2564871.0,1
19224.0,0
27261.0,0
74044.0,0
14592.0,0
12006.0,0
13646.0,0
26998.0,0
22747.0,1
19185.0,0
25942.0,0
9037.0,0
32309.0,1
18015.0,0
6967.0,0
15426.999999999998,0
19577.0,1
11787.0,0
19278.0,0
5339.0,1
12421.0,0
25151.0,0
30624.0,0
11245.0,0
9632.0,0
25613.0,0
14220.0,0
9588.0,0
22726.0,0
10334.0,0
50347.0,0
8542.0,0
21009.0,0
12545.999999999998,0
25784.0,1
21444.0,0
100785.00000000001,1
11232.0,0
14764.0,0
22132.0,0
6933.0,0
15309.000000000002,0
5092.0,0
2426020.0,1
13827.0,0
0,0
981922.0,1
12008.0,0
12470.0,0
7727.000000000001,0
16072.0,0
10752.0,0
8235.0,0
3149.0,0
35207.0,0
6202.0,0
14597.0,0
8950.0,0
10720.0,0
19688.0,0
19303.0,0
5608.0,0
7302.0,0
9537.0,0
9613.0,0
20917.0,0
28688.0,0
16722.0,0
4851.0,0
8026.0,0
2878368.0,1
14833.0,0
7891.0,0
30137.0,0
27513.0,0
14437.0,1
57819.00000000001,0
20715.0,0
7968.0,0
13403.0,0
62645.0,0
9801.0,0
57500.0,0
156470.0,1
11648.0,0
14286.0,0
13913.0,0
10652.0,0
16028.0,0
18388.0,0
10848.0,0
10115.0,0
87836.0,1
71734.0,0
6849.0,0
19670.0,0
51918.0,0
13278.0,0
12459.0,0
14929.0,0
15460.0,0
1197506.0,1
388559.0,1
999232.0,1
455832.0,1
1919550.0,1
14205.0,0
18089.0,0
14624.0,0
2819517.0,1
10067.0,0
13844.0,0
16009.0,0
13864.0,0
11720.0,0
10906.0,0
22965.0,0
10920.0,0
19092.0,0
6705.0,0
13613.0,0
15101.0,0
12350.0,0
14313.0,0
138676.0,1
8536.0,0
59446.0,1
8914.0,0
74511.0,1
8556.0,0
11028.999999999998,0
19966.0,0
24237.0,0
13490.0,0
19138.0,0
572232.0,1
279210.0,1
47519.0,1
25372.0,0
16330.0,1
69067.0,1
207143.0,1
122882.0,1
28752.0,1
23540.0,0
8302.0,1
107460.0,1
72397.0,1
41905.0,0
13106.0,0
108819.0,1
0,0
167170.0,1
261573.0,1
98777.0,1
121619.99999999999,1
9581.0,0
24744.0,1
7142.0,0
188917.0,1
124635.0,1
107518.0,1
17118.0,0
57207.0,0
110133.0,1
105529.0,1
212533.0,1
71828.0,1
10069.0,1
52323.0,1
190707.0,1
184592.0,1
404951.0,1
346018.0,1
212152.0,1
10732.0,0
99832.0,1
66678.0,1
13634.0,0
25282.0,0
31057.0,0
8062963.0,1
11326.0,0
21294.0,0
12633.0,0
20535.0,0
7288.0,0
34334.0,0
54790.0,0
9408.0,0
69461.0,0
18885.0,0
33396.0,0
27583.0,0
9918.0,0
10555.0,0
33557.0,0
12391.0,0
19340.0,0
5704.0,0
9945.0,0
28276.0,0
17530.0,0
41886.0,0
10066.0,0
16518.0,0
25224.0,0
9985.0,0
10870.0,0
5423.0,0
9695.0,0
0,0
764760.0,1
77748.0,1
13663.0,0
65275.0,1
10677.0,0
25248.0,0
19714.0,0
9488.0,0
7859.0,0
12998.0,0
7002.0,0
10284.0,0
14339.0,0
28837.0,0
9965.0,0
25411.0,0
26506.0,0
15281.0,0
3915.0,0
23471.0,0
5045.0,0
8846.0,0
8789.0,0
13207.0,0
17372.0,0
17755.0,0
15041.0,0
23482.0,0
8445.0,0
12602.0,0
25768.0,0
4183750.0,1
17069.0,0
27238.0,0
1994970.0,1
12012.0,0
7255.0,0
12492.0,0
573051.0,1
11794.0,0
14870.0,0
19434.0,0
16554.0,0
10505.0,0
1451913.0,1
39933.0,0
7253.0,0
14494.0,0
67266.0,0
10660.0,0
19391.0,0
36501.0,1
3085039.0,1
12349.0,0
73739.0,0
12424.0,0
34355.0,0
16450.0,0
88780.0,0
9292.0,0
14828.0,0
119668.0,1
20123.0,0
12383.0,0
7291.0,0
10636.0,0
30509.0,0
25903.0,0
112702.0,1
19371.0,0
27495.0,0
19157.0,0
1065001.0,1
12557.0,0
44380.0,0
20524.0,0
11645.0,0
3379450.0,1
12264.0,0
5762.0,0
81810.0,1
15331.0,0
28026.0,0
52388.0,0
32874.0,0
14414.0,0
13810.0,0
0,0
540798.0,1
18393.0,0
9612.0,0
24286.0,0
6728.0,0
9346.0,0
9434.0,0
26218.0,0
11633.0,0
13292.0,0
9953.0,0
11129.0,0
13408.0,0
6319.0,0
21085.0,0
9204.0,0
8376.0,0
15440.0,0
21654.0,0
21226.0,0
6575.0,0
20837.0,0
8054.0,0
14122.0,0
12134.0,0
10226.0,0
12457.0,0
15652.0,0
7201.0,0
34938.0,0
26162.0,0
24490.0,0
45493.0,0
20574.0,0
35899.0,0
15631.0,0
21132.0,0
11282.0,0
52987.0,0
26059.0,0
15204.0,0
132903.0,1
8253.0,0
15675.0,0
9602.0,0
15557.0,0
21140.0,0
5885.0,0
1903.0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3334.0,0
0,0
0,0
0,0
0,0
3481.9999999999995,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2325.0,0
0,0
0,0
0,0
3458.0,0
0,0
0,0
0,0
0,0
4012.0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2008.9999999999998,0
0,0
0,0
0,0
0,0
0,0
0,0
3790.0,0
3125.0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2375.0,0
0,0
0,0
0,0
0,0
1931.0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1880.0,0
1879.0,0
2073.0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2078.0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
3890.0000000000005,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3097.0,0
0,0
0,0
0,0
2768.0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2778.0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2526.0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5809.0,0
2407.0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2186.0,0
0,0
0,0
0,0
0,0
0,0
0,0
2237.0,0
3093.0,0
0,0
0,0
0,0
0,0
0,0
0,0
6118.0,0
0,0
0,0
0,0
2648.0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2012.0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2029.0,0
0,0
0,0
0,0
0,0
0,0
0,0
2338.0,0
0,0
0,0
0,0
0,0
0,0
0,0
2411.0,0
0,0
0,0
0,0
0,0
3203.0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1936.0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1914.0,0
0,0
0,0
0,0
5219.0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3121.0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3046.0,0
0,0
0,0
0,0
0,0
0,0
0,0
3617.0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
9381.0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
7643.0,0
0,0
0,0
0,0
2571.0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1902.0,0
0,0
0,0
1930.0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4370.000000000001,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
12114.999999999998,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6402.0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
7605.0,0
0,0
0,0
0,0
3690.0,0
3401.9999999999995,0
0,0
0,0
3123.0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2265.0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2245.0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3714.0,0
0,0
7018.0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2109.0,0
1907.0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5880.0,0
0,0
3108.0,0
5573.0,1
0,0
2518.0,1
0,1
4794.0,0
0,0
0,0
0,0
2941.0,1
0,0
3470.0000000000005,0
0,0
0,0
0,0
0,0
0,0
10168.0,0
0,0
0,0
2513.0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
21097.0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3432.0,1
0,0
0,0
22289.0,1
18486.0,0
0,0
0,0
2759.0000000000005,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3208.0,0
